REF;DESIGN;POIDS;UNITE;CATEGORIE;PRIX;ECOTAXE;NOTE;SCORE;IMAGE;URL
BLA5;C/C BLACK STAR ROULEAU - 1.40x5m - Ep.25mm;28.750000;3;ACCESSOIRE;365.360000;0.300000;A;https://sevetys.fr/_next/image/?url=https%3A%2F%2Fcharming-angel-5ca83bf286.media.strapiapp.com%2FChat_europeen_573af6e71d.webp&w=1920&q=75
TNCJNY6.6CC85150;TAPIS NU POUR CHROMOJET NYLON 6.6 SEMELLE CC 85x150cm;3.600000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNDALLAS4060;TAPIS NU DALLAS 40X60cm SEMELLE PVC (2022);0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNDALLAS4060CHAT;TAPIS NU DALLAS 40X60CM FORME CHAT SEMELLE PVC ( 2022 );0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNDALLAS5080;TAPIS NU DALLAS 50X80cm SEMELLE PVC (2022);0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNHOUSTON1922;TAPIS NU HOUSTON 19x22cm (2022);0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNHOUSTON4222;TAPIS NU HOUSTON 42x22cm (2022);0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNMEGADOO110170_;TAPIS NU MEGADOO 110X170cm BLANC (2022);0.600000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNMEGADOO90130_;TAPIS NU MEGADOO 90X130cm BLANC (2022);0.600000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNORLANDO4060;TAPIS NU ORLANDO 40x60 cm BLANC (2022);0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNTORINO4060SAMUR;TAPIS NU TORINO 40*60 SAMUR (2022);0.350000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNTORINO50120SAMUR;TAPIS NU TORINO 50*120cm SAMUR (2022);0.860000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNTORINO5080SAMUR;TAPIS NU TORINO 50*80 cm SAMUR (2022);0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNTRPVC6040SP;TAPIS NU PVC TRANSFERT 40X60 cm BLANC SANS PHTALATES (2022);0.578000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNTRPVC6080SP;TAPIS NU PVC TRANSFERT 60X80 cm BLANC SANS PHTALATES (2022);0.980000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNTRPVC90150SP;TAPIS NU PVC TRANSFERT 90*150 cm BLANC SANS PHTALATES (2022);2.540000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TRANSFAC100100DELM;IMPRESSION TRANSFERT A FACON SUR TAPIS 100X100CM QUALITE DELMACO (23);0.890000;1;PRODUCTION;2.630000;0.000000;NULL;NULL
TRANSFAC110170DELM;IMPRESSION TRANSFERT A FACON SUR TAPIS 110X170CM QUALITE DELMACO (23);2.340000;1;PRODUCTION;4.910000;0.000000;NULL;NULL
TRANSFAC130130DELM;IMPRESSION TRANSFERT A FACON SUR TAPIS 130X130CM QUALITE DELMACO (23);1.850000;1;PRODUCTION;4.780000;0.000000;NULL;NULL
TRANSFAC130160PVC;IMPRESSION TRANSFERT A FACON SUR TAPIS 130X160CM PVC;2.340000;1;PRODUCTION;15.100000;0.000000;NULL;NULL
TRANSFAC130180DELM;IMPRESSION TRANSFERT A FACON SUR TAPIS 130X180CM QUALITE DELMACO (23);3.700000;1;PRODUCTION;6.030000;0.000000;NULL;NULL
TRANSFAC4060PVC;IMPRESSION TRANSFERT A FACON SUR TAPIS PVC 40X60 CM (2023);0.870000;1;PRODUCTION;0.550000;0.000000;NULL;NULL
TRANSFAC4575PVC;IMPRESSION TRANSFERT A FACON SUR TAPIS PVC 45X75 CM (2023);0.870000;1;PRODUCTION;0.800000;0.000000;NULL;NULL
TRANSFAC6565DELM;IMPRESSION TRANSFERT A FACON SUR TAPIS DIA65CM QUALITE DELMACO;0.000000;1;PRODUCTION;1.440000;0.000000;NULL;NULL
TRANSFAC90130DELM;IMPRESSION TRANSFERT A FACON SUR TAPIS 90X130CM QUALITE DELMACO;1.850000;1;PRODUCTION;3.330000;0.000000;NULL;NULL
MOTR4575;MAIN D'OEUVRE TRANSFERT 45x75cm;0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNBOSTON1922;TAPIS NU BOSTON 19X22cm SEMELLE LATEX;0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
LOGOBAZARL90150;TAPIS LOGO BAZARLAND 90X150CM NY- OFFERT PAR FLOCMAT (22);3.940000;1;LOGO;93.280000;0.460000;NULL;NULL
VEDBOSTON50120BONA;BOSTON 50*120CM BON APPETIT 17-1157;0.860000;1;PRODUCTION;0.000000;0.070000;NULL;NULL
VEDBOSTON50120COOK;BOSTON 50*120CM COOKING 16-1054;0.860000;1;PRODUCTION;0.000000;0.070000;NULL;NULL
VEDBOSTON50120CUIL;BOSTON 50*120CM CUILLERE EN BOIS 17-1162;0.860000;1;PRODUCTION;0.000000;0.070000;NULL;NULL
VEDBOSTON50120GRAP;BOSTON 50*120CM GRAPHIQUE 17-171217C;0.860000;1;PRODUCTION;0.000000;0.070000;NULL;NULL
TORICOUVERT4060;TORINO APTA COUVERTS CONTOUR 40*60CM;0.336000;1;TEXTTAPIS;0.000000;0.070000;NULL;NULL
TORITOMATE4060;TORINO APTA TOMATES 40*60CM;0.336000;1;TEXTTAPIS;0.000000;0.070000;NULL;NULL
TORITOMATE40120;TORINO APTA TOMATES 40*120CM;0.523000;1;TEXTTAPIS;0.000000;0.070000;NULL;NULL
TORICOUVERT40120;TORINO APTA COUVERTS CONTOUR 40*120CM;0.523000;1;TEXTTAPIS;0.000000;0.070000;NULL;NULL
FLEXI5WDPC;IDEX DALLE BLANC RAL9003 DURE PASTILLE CENTRE-50.1X50.1 cm-Ep.5 mm;8.000000;3;PLADALLES;77.060000;0.120000;NULL;NULL
MAFLO241982406002;MALDIVES 40X60CM FLO-24-1982 WELCOME;0.424000;1;PRODUCTION;2.580000;0.000000;NULL;NULL
TNTRPVC130160SP;TAPIS NU PVC TRANSFERT 130X160cm BLANC SANS PHTALATES ( 2024 );5.650000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
MOUSLXB110X175D280;MOUSSE LATEX BLEU EU - D280KG - 110x175cm - Ep.40mm;21.560000;1;CCTAPIS;78.420000;0.057000;NULL;NULL
FINES120G-10M;FINES STRIES GRIS ROULEAU<10m - Larg.1.20m - Ep.3mm;2.560000;3;CCRLX;22.530000;0.300000;NULL;NULL
DAIRYFLOW40120;DAIRY FLOW PIECE 40x120 cm - ép.17 à 5 mm;4.000000;1;AGRITAPIS;19.590000;0.000000;NULL;NULL
EXPOROUGE1204;GAZON SANS PLOTS ROULEAU EXPO ROUGE - 1x2m - Ep.3mm - au m²;0.760000;3;TEXTTAPIS;0.000000;0.030000;NULL;NULL
CADREALUQSMAT;CADRE ALUMINIUM POUR TAPIS QUICKSTEPMAT 48X79CM;0.600000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
QUICKSTEPMAT4879;TAPIS QUICKSTEP MAT 48X79CM;0.600000;1;PRODUCTION;32.540000;0.000000;NULL;NULL
MOQSMAT;MAIN D'OEUVRE POUR CONDITIONNEMENT QUICKSTEPMAT ( 24 );0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
ETIQVELIN4030;ETIQUETTE VELIN 40*30 NEUTRE PERMMAND 40;0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
RLPIONEERBLR02;ROULEAU MINI BUDGET GRIS - BEAULIEU;1.170000;3;PRODUCTION;0.000000;0.000000;NULL;NULL
RLPIONEERBLR10;ROULEAU MINI BUDGET BRUN - BEAULIEU;1.170000;3;PRODUCTION;0.000000;0.000000;NULL;NULL
FILMNOIR450X300;FILM ETIRABLE MANUEL 17u NOIR LAIZE 450/300 ml;0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
PU85NITRILESM;PU85 TAPIS ERGONOMIQUE NITRILE - Ep.16mm - sur mesure;4.280000;1;PLATAPIS;0.000000;0.460000;NULL;NULL
RLPPVG20002;ROULEAU POLYPRO AIGUILL VELOURS GELBACK 200CM GRIS -MARCELLO;0.000000;3;PPAIGUILLE;0.000000;0.000000;NULL;NULL
RLPPVG20001;ROULEAU POLYPRO AIGUILL VELOURS GELBACK 200CM BEIGE- MARCELLO;0.000000;3;PPAIGUILLE;0.000000;0.000000;NULL;NULL
TNALL4075DEMI02;TAPIS NU ALLEGRO GEL 40*75cm DEMI-LUNE GRIS;0.216000;1;PP;0.000000;0.000000;NULL;NULL
TNALL4075DEMI01;TAPIS NU ALLEGRO GEL 40*75cm DEMI-LUNE BEIGE;0.216000;1;PPAIGUIDEC;0.000000;0.000000;NULL;NULL
EHA96BJ;EHA96 BORD PETIT COTE NOIR/JAUNE;0.400000;2;PLAACCESS;20.670000;0.036000;NULL;NULL
EHA96BJL;EHA96 BORD GRAND COTE NOIR/JAUNE;0.400000;2;PLAACCESS;26.190000;0.036000;NULL;NULL
COCORLG1P17MM6M;COCO ROULEAU GRIS/LATEX - 1x6m - Ep. 17mm - au ml;6.660000;2;COCORLX;66.290000;0.460000;NULL;NULL
COCORLN1P23MM5M;COCO ROULEAU NATUREL/LATEX - 1x5m - Ep. 23mm - au ml;7.280000;2;COCORLX;50.490000;0.460000;NULL;NULL
THERMOAC4575DM;IMPRESSION THERMOPRINT A FACON FORME ALLEGRO 45X75CM DL;0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
RLKINGSIZE20001;ROULEAU POLYPRO AIGUILL GELBACK 200CM GRIS - KINGSIZE;0.000000;3;PPAIGUILLE;0.000000;0.000000;NULL;NULL
TNKINGSIZE406002;TAPIS NU KINGSIZE 40*60cm GRIS SEMELLE GEL;0.450000;1;PP;1.770000;0.000000;NULL;NULL
TNKINGSIZE508002;TAPIS NU KINGSIZE 50*80cm GRIS SEMELLE GEL;0.700000;1;PP;2.780000;0.000000;NULL;NULL
PU85ESDSM;PU85 TAPIS ERGONOMIQUE NOIR ESD - Ep.13mm - sur mesure;4.280000;1;PLATAPIS;0.000000;0.460000;NULL;NULL
ASTROTURFRL11204;ASTROTURF EFL ROULEAU ROUGE - 1.00x12m - Ep. 18-21mm - au ml;2.230000;2;TEXTRLX;0.000000;0.036000;NULL;NULL
ASTROTURFRL11220;ASTROTURF EFL ROULEAU NOIR - 1.00x12m - Ep. 18-21mm - au ml;2.230000;2;TEXTRLX;0.000000;0.036000;NULL;NULL
VANOISE6012002;VANOISE GRIS - 60x120cm - Ep. 4,5mm;1.010000;1;TEXTTAPIS;17.260000;0.190000;NULL;NULL
VANOISE6018002;VANOISE GRIS - 60x180cm - Ep. 4,5mm;1.512000;1;TEXTTAPIS;30.200000;0.190000;NULL;NULL
VANOISERL1202002;VANOISE ROULEAU GRIS - 1.20x20m - Ep.4.5mm - au m²;0.000000;3;TEXTRLX;26.080000;0.410000;0.000000;
VANOISERL0902010;VANOISE ROULEAU BRUN - 0.90x20m - Ep.4.5mm - au m²;1.400000;3;TEXTRLX;25.340000;0.410000;NULL;NULL
VANOISERL1202010;VANOISE ROULEAU BRUN - 1.20x20m - Ep.4.5mm - au m²;0.000000;3;TEXTRLX;26.080000;0.410000;NULL;NULL
RLSPRINTER20001;ROULEAU POLYPRO AIGUILL GELBACK 200CM GRIS - SPRINTER;0.000000;3;PPAIGUILLE;0.000000;0.000000;NULL;NULL
RLSPRINTER20002;ROULEAU POLYPRO AIGUILL GELBACK 200CM ANTHRACITE - SPRINTER;0.000000;3;PPAIGUILLE;0.000000;0.000000;NULL;NULL
TNSPRINTER406001;TAPIS NU SPRINTER 40*60cm GRIS SEMELLE GEL;0.450000;1;PP;0.650000;0.000000;NULL;NULL
TNSPRINTER406002;TAPIS NU SPRINTER 40*60cm ANTHRACITE SEMELLE GEL;0.450000;1;PP;0.650000;0.000000;NULL;NULL
ALLEGRO4075DEMI01;TAPIS ALLEGRO 40X75cm DEMI LUNE BEIGE;0.750000;1;PRODUCTION;0.000000;0.070000;NULL;NULL
ALLEGRO4075DEMI02;TAPIS ALLEGRO 40X75cm DEMI LUNE GRIS;0.750000;1;PRODUCTION;0.000000;0.070000;NULL;NULL
ECOVERCLIP10CFL_FR;ECOVERCLIP CFL-S1 CONNECTABLE - GRIS FACE RELIEF - 500x500 mm -Ep10mm;4.000000;1;CCDAL;0.000000;0.000000;NULL;NULL
COCON3858EF3DHEL07;COCO NATUREL 38X58 CM EPAISSEUR 15 MM EFFET 3D VERT HELLO;1.200000;1;COCOTAPIS;8.900000;0.190000;NULL;NULL
COCON3858EF3DBJR07;COCO NATUREL 38X58 CM EPAISSEUR 15 MM EFFET 3D VERT BONJOUR;1.200000;1;COCOTAPIS;0.000000;0.190000;NULL;NULL
COCON3858EF3DBJR09;COCO NAT. 38X58 CM EPAISS 15MM EFFET 3D ROSE BLEU BONJOUR;1.200000;1;COCOTAPIS;0.000000;0.190000;NULL;NULL
COCON3858EF3DBJR12;COCO NATUREL 38X58 CM EPAISSEUR 15MM EFFET 3D JAUNE BONJOUR;1.200000;1;COCOTAPIS;0.000000;0.190000;NULL;NULL
COCON4080EF3DBJR09;COCO NAT. 40X80CM EP15MM EFFET 3D FEUILLE ROSE BLEU BONJOUR;1.800000;1;COCOTAPIS;7.900000;0.190000;NULL;NULL
COCON4080EF3DBJR07;COCO NAT. 40X80CM EP.15 MM EFFET 3D FEUILLES VERTES BONJOUR;1.800000;1;COCOTAPIS;7.900000;0.190000;NULL;NULL
COCON4080EF3DBJR00;COCO NAT. 40X80CM EP.15 MM EFFET 3D FLEURS ROSE/BL  BONJOUR;1.800000;1;COCOTAPIS;7.900000;0.190000;NULL;NULL
JUTEN4080TURQUOISE;TAPIS EN JUTE NATUREL 40X80CM EP. 8MM TURQUOISE;0.500000;1;TEXTTAPIS;7.900000;0.070000;NULL;NULL
JUTEN4080VERTKAKI;TAPIS EN JUTE NATUREL 40X80CM EP. 8MM VERT KAKI;0.500000;1;TEXTTAPIS;7.900000;0.070000;NULL;NULL
JUTEN4080ROSE;TAPIS EN JUTE NATUREL 40X80CM EP. 8MM ROSE;0.500000;1;TEXTTAPIS;7.900000;0.070000;NULL;NULL
PICOTSMUD60120;TAPIS CAOUTCHOUC AVEC PICOTS MUD - 60x120cm - Ep.6mm;3.200000;1;CCTAPIS;12.900000;0.460000;NULL;NULL
COCON4080TRESSE;TAPIS COCO NATUREL TRESSE SUR SEMELLE CAOUTCHOUC EP. 8 MM;1.400000;1;COCOTAPIS;6.900000;0.190000;NULL;NULL
BALI4080CERCLES;TAPIS BALI CERCLES POLYESTER SUR CAOUTCHOUC NAT. 40X80CM;1.900000;1;TEXTTAPIS;6.900000;0.190000;NULL;NULL
GARANTIE;RESTE A CHARGE /GARANTIE DEGRESSIVE MATERIELS;0.000000;12;AGRIDIVERS;0.000000;NULL;NULL;NULL
M69CR;M69 CAILLEBOTIS NOIR CAOUTCHOUC RECYCLE - 100x150cm - Ep.23mm;15.820000;1;CCTAPIS;0.000000;0.018000;NULL;NULL
M10CR;M10 CAILLEBOTIS NOIR CAOUTCHOUC REC - 80x120cm - Ep.17mm;6.040000;1;CCTAPIS;0.000000;0.018000;NULL;NULL
M15CR;M15 CAILLEBOTIS NOIR CAOUTCHOUC RECYCLE - 50x100cm - Ep.22mm;4.060000;1;CCTAPIS;0.000000;0.018000;NULL;NULL
SCAIBOXCAHORS;BOX CAHORS (OP BOX SCAI 2025);38.680000;1;TEXTTAPIS;175.200000;0.000000;NULL;NULL
M11CR;M11 CAILLEBOTIS NOIR CAOUTCHOUC RECYCLE - 80x120cm - Ep.23mm;8.220000;1;CCTAPIS;0.000000;0.018000;NULL;NULL
M65CR;M65 CAILLEBOTIS NOIR CAOUTCHOUC RECYCLE - 100x150cm - Ep.17mm;9.400000;1;CCTAPIS;0.000000;0.018000;NULL;NULL
M68CR;M68 CAILLEBOTIS NOIR CAOUTCHOUC RECYCLE - 100x150cm - Ep.23mm;11.420000;1;CCTAPIS;0.000000;0.018000;NULL;NULL
VANOISE12024002;VANOISE GRIS - 120x240cm - Ep. 4,5mm;4.030000;1;TEXTTAPIS;68.880000;0.460000;NULL;NULL
VANOISE12024005;VANOISE BLEU - 120x240cm - Ep. 4,5mm;4.030000;1;TEXTTAPIS;68.880000;0.460000;NULL;NULL
VANOISE12024010;VANOISE BRUN - 120x240cm - Ep. 4,5mm;4.030000;1;TEXTTAPIS;68.880000;0.460000;NULL;NULL
PAST100N3-10M;PASTILLE ROULEAU <10M - Larg 1.00m-ép.3mm;4.000000;3;CCRLX;27.620000;0.300000;NULL;NULL
SERENGETI4060LEO;SERENGETI LEOPARD - 40x60cm - Ep. 8 mm;0.400000;1;TEXTTAPIS;3.790000;0.070000;NULL;NULL
SERENGETI4060HOME;SERENGETI SWEET HOME - 40x60cm - Ep. 8 mm;0.400000;1;TEXTTAPIS;3.790000;0.070000;NULL;NULL
TNSERENGETI4060;TAPIS NU SERENGETI 40X60cm SEMELLE ECO+ ( 2025 );0.350000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
CLEANFOR758502;CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 75x85cm;1.680000;1;TEXTTAPIS;56.570000;0.190000;NULL;NULL
CLEANFOR8530002;CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 85x300cm;6.700000;1;TEXTTAPIS;226.280000;0.190000;NULL;NULL
CLEANFOR11520002;CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 115x200cm;6.040000;1;TEXTTAPIS;204.100000;0.190000;NULL;NULL
CLEANFOR11525002;CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 115x250cm;7.550000;1;TEXTTAPIS;255.120000;0.190000;NULL;NULL
CLEANFOR11530002;CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 115x300cm;9.060000;1;TEXTTAPIS;306.140000;0.190000;NULL;NULL
CLEANFOR1502002;CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 150x200cm;7.880000;1;TEXTTAPIS;266.210000;0.190000;NULL;NULL
CLEANFOR15024002;CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 150x240cm;9.460000;1;TEXTTAPIS;319.450000;0.190000;NULL;NULL
CLEANFOR15025002;CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 150x250cm;9.850000;1;TEXTTAPIS;332.770000;0.190000;0.000000;
CLEANFOR15030002;CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 150x300cm;11.820000;1;TEXTTAPIS;399.320000;0.190000;NULL;NULL
CLEANFOR20020002;CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 200x200cm;10.510000;1;TEXTTAPIS;354.950000;0.190000;NULL;NULL
GREENJETPRINT6085;TAPIS LOGO GREEN JET PRINT 60x85 cm Ep.6 mm avec bordures;1.479000;1;LOGO;82.480000;0.410000;NULL;NULL
GREENJETPRINT7585;TAPIS LOGO GREEN JET PRINT 75x85 cm Ep.6 mm avec bordures;1.850000;1;LOGO;98.610000;0.410000;NULL;NULL
GREENJETPRINT85115;TAPIS LOGO GREEN JET PRINT 85x115 cm Ep.6 mm avec bordures;2.830000;1;LOGO;151.000000;0.410000;NULL;NULL
GREENJETPRINT85150;TAPIS LOGO GREEN JET PRINT 85x150 cm Ep.6 mm avec bordures;3.700000;1;LOGO;197.230000;0.410000;NULL;NULL
GREENJETPRINT85300;TAPIS LOGO GREEN JET PRINT 85x300 cm Ep.6 mm avec bordures;7.400000;1;LOGO;392.890000;0.410000;NULL;NULL
GREENJETPRINT11518;TAPIS LOGO GREEN JET PRINT 115x180 cm Ep.6 mm avec bordures;6.000000;1;LOGO;318.960000;0.410000;NULL;NULL
GREENJETPRINT11520;TAPIS LOGO GREEN JET PRINT 115x200 cm Ep.6 mm avec bordures;6.670000;1;LOGO;354.400000;0.410000;NULL;NULL
GREENJETPRINT11524;TAPIS LOGO GREEN JET PRINT 115x240 cm Ep.6 mm avec bordures;8.000000;1;LOGO;425.240000;0.410000;NULL;NULL
GREENJETPRINT11525;TAPIS LOGO GREEN JET PRINT 115x250 cm Ep.6 mm avec bordures;8.340000;1;LOGO;443.770000;0.410000;NULL;NULL
GREENJETPRINT11530;TAPIS LOGO GREEN JET PRINT 115x300 cm Ep.6 mm avec bordures;10.000000;1;LOGO;531.560000;0.410000;NULL;NULL
GREENJETPRINT15020;TAPIS LOGO GREEN JET PRINT 150x200 cm Ep.6 mm avec bordures;8.700000;1;LOGO;462.220000;0.410000;NULL;NULL
GREENJETPRINT15024;TAPIS LOGO GREEN JET PRINT 150x240 cm Ep.6 mm avec bordures;10.440000;1;LOGO;554.710000;0.410000;NULL;NULL
GREENJETPRINT15025;TAPIS LOGO GREEN JET PRINT 150x250 cm Ep.6 mm avec bordures;10.880000;1;LOGO;577.790000;0.410000;NULL;NULL
GREENJETPRINT15030;TAPIS LOGO GREEN JET PRINT 150x300 cm Ep.6 mm avec bordures;13.050000;1;LOGO;693.350000;0.410000;NULL;NULL
GREENJETPRINT20020;TAPIS LOGO GREEN JET PRINT 200x200 cm Ep.6 mm avec bordures;11.600000;1;LOGO;616.310000;0.410000;NULL;NULL
GREENJETPRINT20030;TAPIS LOGO GREEN JET PRINT 200x300 cm Ep.6 mm avec bordures;17.400000;1;LOGO;924.480000;0.410000;NULL;NULL
CCO1FL1FIT2P4-10M;CC 1 F. LISSE/1 F. IMPR.TOILE 2 PLIS RL<10m - largeur 1.40m - Ep.4mm;6.400000;3;CCRLX;33.740000;0.190000;NULL;NULL
IDSSHEET3MM1P14010;IDSSHEET RL FACE LISSE/IMPRESSION TOILE 1 PLI - 1.40x10m -Ep.3mm;3.750000;3;CCRLX;41.730000;0.300000;NULL;NULL
DSTR95185FL;DESSIN TRANSFERT 95x185cm ( 2024 );0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNBOSTON95185LATEX;TAPIS NU BOSTON 95X185cm SEMELLE LATEX (2022);0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNRECYMAT3858;TAPIS NU RECYMAT 38x58 cm Ep.4mm avec bordures;0.310000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNRECYMAT5678;TAPIS NU RECYMAT 56x78 cm Ep.4mm avec bordures;0.610000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNRECYMAT76118;TAPIS NU RECYMAT 76x118 cm Ep.4mm avec bordures;1.210000;1;PRODUCTION;0.000000;0.000000;0.000000;
TNRECYMAT88148;TAPIS NU RECYMAT 88x148 cm Ep.4mm avec bordures;1.810000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNRECYMAT108158;TAPIS NU RECYMAT 108x158 cm Ep.4mm avec bordures;2.390000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNRECYLOOP3858;TAPIS NU RECYLOOP 38x58 cm Ep.8mm avec bordures;0.360000;1;PRODUCTION;0.000000;0.000000;0.000000;
TNRECYLOOP5878;TAPIS NU RECYLOOP 58x78 cm Ep.8mm avec bordures;0.750000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNRECYLOOP78118;TAPIS NU RECYLOOP 78x118 cm Ep.8mm avec bordures;1.520000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNRECYLOOP88148;TAPIS NU RECYLOOP 88x148 cm Ep.8mm avec bordures;2.130000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
TNRECYLOOP118158;TAPIS NU RECYLOOP 118x158 cm Ep.8mm avec bordures;3.080000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
RECYMAT3858;TAPIS LOGO RECYMAT 38x58 cm Ep.4mm avec bordures;0.310000;1;LOGO;14.670000;0.070000;NULL;NULL
RECYMAT5678;TAPIS LOGO RECYMAT 56x78 cm Ep.4mm avec bordures;0.610000;1;LOGO;25.540000;0.070000;NULL;NULL
RECYMAT76118;TAPIS LOGO RECYMAT 76x118 cm Ep.4mm avec bordures;1.210000;1;LOGO;55.260000;0.190000;NULL;NULL
RECYMAT88148;TAPIS LOGO RECYMAT 88x148 cm Ep.4mm avec bordures;1.810000;1;LOGO;77.140000;0.190000;NULL;NULL
RECYMAT108158;TAPIS LOGO RECYMAT 108x158 cm Ep.4mm avec bordures;2.390000;1;LOGO;98.720000;0.190000;NULL;NULL
DSTR110160FL;DESSIN TRANSFERT 110x160cm ( 2025 );0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
RECYLOOP3858;TAPIS LOGO RECYLOOP 38x58 cm Ep.8mm avec bordures;0.360000;1;LOGO;22.570000;0.070000;NULL;NULL
RECYLOOP5878;TAPIS LOGO RECYLOOP 58x78 cm Ep.8mm avec bordures;0.750000;1;LOGO;39.880000;0.070000;NULL;NULL
RECYLOOP78118;TAPIS LOGO RECYLOOP 78x118 cm Ep.8mm avec bordures;1.520000;1;LOGO;78.170000;0.190000;NULL;NULL
RECYLOOP88148;TAPIS LOGO RECYLOOP 88x148 cm Ep.8mm avec bordures;2.130000;1;LOGO;114.650000;0.190000;NULL;NULL
RECYLOOP118158;TAPIS LOGO RECYLOOP 118x158 cm Ep.8mm avec bordures;3.080000;1;LOGO;158.710000;0.460000;NULL;NULL
DSTR120160FL;DESSIN TRANSFERT 120X160cm ( 2025 );0.000000;1;PRODUCTION;0.000000;0.000000;NULL;NULL
MOCOUPE03;MAIN D'OEUVRE COUPE MATIERE 3,00 (2025);0.000000;4;PRODUCTION;0.000000;0.000000;NULL;NULL
DSFL006;DESSIN FLOCKE + COLLE 5,00 - SUR MESURE (2025);0.000000;4;PRODUCTION;0.000000;0.000000;NULL;NULL
MOFL3;MAIN D'OEUVRE ECRAN + FLOCK 20,00 SUR MESURE (2025);0.000000;4;PRODUCTION;0.000000;0.000000;NULL;NULL
ECRSMESURE;ECRAN SUR MESURE (2025);0.000000;4;PRODUCTION;0.000000;0.000000;NULL;NULL
LOADY303002;LOADY DALLE GRIS - 30X30CM - EP.15MM - Lot de 11pcs (1m²);3.800000;3;PLADALLES;123.060000;0.000000;0.000000;
LOGOGRIP6085;TAPIS LOGO GRIP 60x85 cm Ep.7 mm avec bordures;1.990000;1;LOGO;105.690000;0.190000;NULL;NULL
LOGOGRIP7585;TAPIS LOGO GRIP 75x85 cm Ep.7 mm avec bordures;2.490000;1;LOGO;132.630000;0.190000;NULL;NULL
LOGOGRIP85115;TAPIS LOGO GRIP 85x115 cm Ep.7 mm avec bordures;3.810000;1;LOGO;203.070000;0.460000;NULL;NULL
LOGOGRIP85150;TAPIS LOGO GRIP 85x150 cm Ep.7 mm avec bordures;4.970000;1;LOGO;265.260000;0.460000;NULL;NULL
LOGOGRIP85240;TAPIS LOGO GRIP 85x240 cm Ep.7 mm avec bordures;7.960000;1;LOGO;381.690000;0.460000;NULL;NULL
LOGOGRIP85300;TAPIS LOGO GRIP 85x300 cm Ep.7 mm avec bordures;9.950000;1;LOGO;477.120000;0.460000;NULL;NULL
LOGOGRIP115180;TAPIS LOGO GRIP 115x180 cm Ep.7 mm avec bordures;8.070000;1;LOGO;428.940000;0.460000;NULL;NULL
LOGOGRIP115200;TAPIS LOGO GRIP 115x200 cm Ep.7 mm avec bordures;8.970000;1;LOGO;476.640000;0.460000;NULL;NULL
LOGOGRIP115240;TAPIS LOGO GRIP 115x240 cm Ep.7 mm avec bordures;10.760000;1;LOGO;516.420000;0.460000;NULL;NULL
LOGOGRIP115250;TAPIS LOGO GRIP 115x250 cm Ep.7 mm avec bordures;11.210000;1;LOGO;538.860000;0.460000;NULL;NULL
